brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,horsepower,litres,cylinders,reselling_time,registration_date,reselling_date
Kia,Optima SX Turbo,2017,103338,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,Blue,Black,At least 1 accident or damage reported,No,17238,265.0,2.0,4.0,69.0,2023-03-16,2023-05-24
Ford,F-150 Lariat,2022,28000,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,53500,400.0,3.5,6.0,69.0,2023-02-04,2023-04-14
Audi,Q8 3.0T Premium,2019,51984,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,–,None reported,Yes,44870,335.0,3.0,6.0,68.0,2023-03-21,2023-05-28
Chevrolet,Corvette Stingray w/2LT,2020,8974,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,79900,490.0,6.2,8.0,70.0,2023-06-09,2023-08-18
Scion,tC Anniversary Edition,2014,99999,Gasoline,179.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,10998,179.0,2.5,4.0,,2023-08-14,
Mercedes-Benz,C-Class C 300,2017,59400,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,21000,241.0,2.0,4.0,38.0,2023-06-13,2023-07-21
Nissan,Murano SV,2020,47147,Gasoline,3.5L V6 24V MPFI DOHC,Automatic CVT,Red,Black,None reported,Yes,23625,350.0,3.5,6.0,21.0,2023-03-13,2023-04-03
Ford,Mustang GT,2018,53782,Gasoline,460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,29950,460.0,5.0,8.0,21.0,2023-01-06,2023-01-27
Ford,Taurus SHO,2011,160000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,4700,365.0,3.5,6.0,62.0,2023-07-20,2023-09-20
Chevrolet,Tahoe LTZ,2015,500,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,37000,355.0,5.3,8.0,61.0,2023-05-25,2023-07-25
Ford,Escape SEL,2020,42000,Gasoline,181.0HP 1.5L 3 Cylinder Engine Gasoline Fuel,A/T,White,Beige,Unknown,No,19000,181.0,1.5,3.0,45.0,2023-01-16,2023-03-02
Dodge,Grand Caravan SE,2018,64000,E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,White,Gray,None reported,Yes,35000,283.0,3.6,6.0,47.0,2023-07-10,2023-08-26
Hyundai,Elantra HEV Limited,2021,28600,Hybrid,139.0HP 1.6L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Gray,Black,None reported,Yes,23999,139.0,1.6,4.0,47.0,2023-03-15,2023-05-01
GMC,Canyon Denali,2019,26339,Gasoline,308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Black,At least 1 accident or damage reported,Yes,36750,308.0,3.6,6.0,46.0,2023-02-16,2023-04-03
Alfa,Romeo Giulia Quadrifoglio,2018,28644,Gasoline,505.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,Unknown,No,41500,505.0,2.9,6.0,5.0,2023-01-24,2023-01-29
Subaru,Impreza WRX,2008,148740,Gasoline,224.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,14500,224.0,2.5,4.0,42.0,2023-03-26,2023-05-07
GMC,Sierra 2500 Denali,2021,16919,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,73000,445.0,6.6,8.0,40.0,2023-01-04,2023-02-13
Chevrolet,Tahoe LS,2005,170000,Gasoline,285.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,9000,285.0,4.8,8.0,84.0,2023-06-05,2023-08-28
Mercedes-Benz,SL-Class SL 550,2013,130000,Gasoline,429.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Beige,At least 1 accident or damage reported,Yes,26900,429.0,4.6,8.0,114.0,2023-02-25,2023-06-19
Ford,Escape PHEV SE,2022,1889,Plug-In Hybrid,221.0HP 2.5L 4 Cylinder Engine Plug-In Electric/Gas,CVT Transmission,White,Gray,None reported,Yes,32850,221.0,2.5,4.0,114.0,2023-02-26,2023-06-20
Dodge,Charger GT,2018,62197,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,White,Black,None reported,Yes,26691,303.0,3.6,6.0,118.0,2023-01-11,2023-05-09
Ford,F-150 XLT,2016,71000,E85 Flex Fuel,385.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,–,At least 1 accident or damage reported,Yes,24350,385.0,5.0,8.0,,2023-09-01,
Lexus,NX 200t Base,2016,83400,Gasoline,235.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Brown,At least 1 accident or damage reported,Yes,22495,235.0,2.0,4.0,95.0,2023-06-22,2023-09-25
Cadillac,XT5 Base,2019,74414,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,None reported,Yes,26000,310.0,3.6,6.0,54.0,2023-05-08,2023-07-01
Ford,Mustang Shelby GT500,2010,29816,Gasoline,540.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,38000,540.0,5.4,8.0,24.0,2023-01-21,2023-02-14
Ford,F-250 Lariat,2015,68749,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,45000,440.0,6.7,8.0,30.0,2023-08-10,2023-09-09
BMW,325 i,2005,190395,Gasoline,184.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Black,Brown,None reported,Yes,5000,184.0,2.5,6.0,80.0,2023-07-19,2023-10-07
Lamborghini,Huracan LP610-4,2015,34152,Gasoline,602.0HP 5.2L 10 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Red,None reported,Yes,185500,602.0,5.2,10.0,79.0,2023-07-15,2023-10-02
Toyota,Camry XLE,2007,98528,Gasoline,158.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Gray,At least 1 accident or damage reported,Yes,7450,158.0,2.4,4.0,83.0,2023-07-07,2023-09-28
BMW,335 i,2011,91500,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,At least 1 accident or damage reported,Yes,13599,300.0,3.0,6.0,92.0,2023-05-03,2023-08-03
Chevrolet,Camaro 1SS,2017,50850,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None reported,Yes,37000,455.0,6.2,8.0,92.0,2023-02-15,2023-05-18
Mazda,MX-5 Miata Base,1999,130000,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Green,Beige,At least 1 accident or damage reported,Yes,9000,140.0,1.8,4.0,118.0,2023-06-18,2023-10-14
Toyota,Tundra SR5 Double Cab,2005,199400,Gasoline,282.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,8500,282.0,4.7,8.0,,2023-09-27,
RAM,2500 Powerwagon,2013,84220,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Gray,At least 1 accident or damage reported,Yes,26500,383.0,5.7,8.0,131.0,2023-01-03,2023-05-14
Mercedes-Benz,S-Class S 550 4MATIC,2016,67280,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,41999,449.0,4.7,8.0,120.0,2023-03-21,2023-07-19
Volkswagen,Passat 2.0T R-Line,2021,16538,Gasoline,2.0 Liter TSI,Automatic,Gray,Brown,None reported,No,25998,415.0,2.0,8.0,,2023-09-15,
Toyota,Tundra Platinum,2018,66000,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,Yes,51000,381.0,5.7,8.0,110.0,2023-02-08,2023-05-29
Cadillac,Escalade Luxury,2018,53450,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Beige,None reported,Yes,49999,420.0,6.2,8.0,,2023-08-29,
Volkswagen,Golf Alltrack TSI SE,2018,63277,Gasoline,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,20900,170.0,1.8,4.0,,2023-09-30,
Nissan,Altima 2.5 S,2020,30900,Gasoline,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,None reported,Yes,21000,182.0,2.5,4.0,11.0,2023-09-26,2023-10-07
Mercedes-Benz,GLA 250 Base 4MATIC,2019,60854,Gasoline,2.0 Liter Turbo,Automatic,White,Black,None reported,No,25498,274.0,2.0,5.0,9.0,2023-08-27,2023-09-05
Ford,F-150 Platinum,2015,85000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,31000,365.0,3.5,6.0,21.0,2023-04-14,2023-05-05
Toyota,RAV4 SE,2016,108130,Gasoline,176.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,–,None reported,Yes,18500,176.0,2.5,4.0,37.0,2023-02-04,2023-03-13
Mercedes-Benz,GL-Class GL 450 4MATIC,2013,63300,Gasoline,362.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,22800,362.0,4.6,8.0,36.0,2023-04-20,2023-05-26
BMW,X5 xDrive 35i Sport Activity,2012,122600,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,12900,300.0,3.0,6.0,61.0,2023-06-18,2023-08-18
Dodge,Charger Base,2006,145565,Gasoline,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,4500,250.0,3.5,6.0,94.0,2023-02-20,2023-05-25
Ford,Transit-250 Base,2016,66500,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Gray,None reported,Yes,27000,310.0,3.5,6.0,85.0,2023-01-28,2023-04-23
BMW,330 i xDrive,2017,75000,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,20000,248.0,2.0,4.0,70.0,2023-05-21,2023-07-30
Mazda,CX-5 Grand Touring,2021,24781,Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Green,Black,Unknown,No,28991,402.0,2.5,4.0,71.0,2023-03-31,2023-06-10
BMW,X5 M Base,2013,67000,Gasoline,555.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,24500,555.0,4.4,8.0,,2023-09-19,
Audi,Q5 2.0T Premium Plus,2019,24500,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,–,None reported,Yes,31000,248.0,2.0,4.0,50.0,2023-02-27,2023-04-18
Audi,S5 3.0T Prestige,2013,37500,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,26000,333.0,3.0,6.0,15.0,2023-10-01,2023-10-16
Nissan,GT-R Premium,2013,101000,Gasoline,545.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,59000,545.0,3.8,6.0,33.0,2023-07-26,2023-08-28
Toyota,Camry Solara SLE V6,2000,245000,Gasoline,200.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,2500,200.0,3.0,6.0,,2023-09-17,
Buick,Cascada Base,2016,103814,Gasoline,200.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,14995,200.0,1.6,4.0,,2023-08-31,
Toyota,4Runner Venture,2021,27000,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,48500,270.0,4.0,6.0,117.0,2023-04-17,2023-08-12
BMW,530 i xDrive,2021,60942,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Blue,Black,None reported,Yes,32085,285.0,2.0,4.0,,2023-07-24,
BMW,535 i xDrive,2011,100780,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,12000,300.0,3.0,6.0,133.0,2023-02-08,2023-06-21
Lexus,GX 460 Base,2012,167000,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,19470,301.0,4.6,8.0,,2023-09-22,
Chevrolet,Trailblazer SS,2008,161000,Gasoline,390.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Black,At least 1 accident or damage reported,Yes,17000,390.0,6.0,8.0,121.0,2023-05-15,2023-09-13
Subaru,Impreza WRX,2005,90200,Gasoline,227.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Black,None reported,Yes,12499,227.0,2.0,4.0,,2023-07-15,
Volkswagen,Passat 2.5 SE,2012,159870,Gasoline,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,9750,170.0,2.5,5.0,159.0,2023-01-20,2023-06-28
Audi,Q5 40 Premium,2022,14550,Hybrid,201.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,7-Speed A/T,Silver,Brown,None reported,Yes,41500,201.0,2.0,4.0,,2023-10-13,
INFINITI,Q60 3.0t Red Sport 400,2018,38000,Gasoline,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,None reported,Yes,32000,400.0,3.0,6.0,143.0,2023-02-18,2023-07-11
Chevrolet,Camaro Z28,2002,35515,Gasoline,310.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,M/T,Silver,Black,At least 1 accident or damage reported,Yes,21000,310.0,5.7,8.0,,2023-09-29,
Mercedes-Benz,SL-Class SL550 Roadster,2008,33300,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,34500,382.0,5.5,8.0,,2023-09-08,
Mercedes-Benz,C-Class C 300 4MATIC,2016,90189,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,–,At least 1 accident or damage reported,Yes,17995,241.0,2.0,4.0,,2023-08-24,
Mercedes-Benz,SLK-Class SLK320,2001,59500,Gasoline,215.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Beige,None reported,Yes,6500,215.0,3.2,6.0,15.0,2023-01-05,2023-01-20
Ford,Transit-350 XL,2017,134000,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,None reported,Yes,26500,310.0,3.5,6.0,48.0,2023-06-05,2023-07-23
Buick,Enclave Premium,2014,86281,Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,18900,288.0,3.6,6.0,,2023-09-30,
Porsche,Cayenne AWD,2020,34580,Gasoline,335.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Red,None reported,Yes,56000,335.0,3.0,6.0,57.0,2023-04-08,2023-06-04
Hyundai,Santa Fe SE,2007,145000,Gasoline,242.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,4200,242.0,3.3,6.0,79.0,2023-03-07,2023-05-25
Mazda,Mazda6 Signature,2021,11737,Gasoline,2.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,Red,Red,None reported,Yes,33687,510.0,2.5,4.0,79.0,2023-07-13,2023-09-30
Jeep,Wrangler Unlimited Sport,2016,67499,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,27500,285.0,3.6,6.0,81.0,2023-05-15,2023-08-04
Toyota,4Runner Sport,2004,220450,Gasoline,245.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,None reported,Yes,8550,245.0,4.0,6.0,116.0,2023-03-02,2023-06-26
Chevrolet,Silverado 1500 2LT,2018,20200,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,42950,355.0,5.3,8.0,108.0,2023-01-29,2023-05-17
Jaguar,XK8 Base,2000,40000,Gasoline,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Beige,None reported,Yes,15400,290.0,4.0,8.0,109.0,2023-04-11,2023-07-29
Mercedes-Benz,GLA-Class GLA 45 AMG,2015,80300,Gasoline,355.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,22000,355.0,2.0,4.0,81.0,2023-03-14,2023-06-03
BMW,330 i xDrive,2017,63150,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,21500,248.0,2.0,4.0,83.0,2023-07-06,2023-09-27
Volkswagen,Atlas 3.6L SE w/Technology,2018,48210,Gasoline,276.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,24999,276.0,3.6,6.0,79.0,2023-01-17,2023-04-06
Nissan,Juke SL,2012,115359,Gasoline,188.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,9950,188.0,1.6,4.0,34.0,2023-02-22,2023-03-28
Subaru,Impreza 2.0i Premium,2018,90601,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,White,Beige,None reported,Yes,26000,152.0,2.0,4.0,47.0,2023-03-05,2023-04-21
BMW,M5 Base,2000,132200,Gasoline,400.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None reported,Yes,26900,400.0,5.0,8.0,,2023-08-11,
Volkswagen,Beetle 2.0T Final Edition SE,2019,32000,Gasoline,174.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,32750,174.0,2.0,4.0,72.0,2023-01-15,2023-03-28
MINI,Countryman Cooper S ALL4,2016,95070,Gasoline,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,None reported,Yes,12750,181.0,1.6,4.0,86.0,2023-03-22,2023-06-16
Nissan,Rogue SL,2017,148000,Gasoline,170.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,–,None reported,Yes,13000,170.0,2.5,4.0,100.0,2023-01-01,2023-04-11
Lexus,CT 200h Premium,2014,125519,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,Black,Black,At least 1 accident or damage reported,Yes,16000,134.0,1.8,4.0,112.0,2023-01-31,2023-05-23
INFINITI,G37 x,2013,90000,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,14500,328.0,3.7,6.0,,2023-10-11,
Audi,A6 2.0T Sport,2018,49650,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,23750,252.0,2.0,4.0,90.0,2023-06-14,2023-09-12
Nissan,Altima 2.5 S,2015,149800,Gasoline,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,11600,182.0,2.5,4.0,125.0,2023-05-21,2023-09-23
Chevrolet,Blazer 1LT,2019,37161,Gasoline,2.5L I4 16V GDI DOHC,9-Speed Automatic,Blue,Brown,None reported,Yes,26990,178.0,2.5,4.0,112.0,2023-02-05,2023-05-28
Ford,Transit Connect XLT,2016,111700,E85 Flex Fuel,169.0HP 2.5L 4 Cylinder Engine Flex Fuel Capability,A/T,White,Beige,None reported,Yes,15500,169.0,2.5,4.0,98.0,2023-02-15,2023-05-24
Mercedes-Benz,S-Class S 550 4MATIC,2016,72784,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Black,None reported,Yes,34900,449.0,4.7,8.0,,2023-09-14,
Cadillac,Escalade Base,2007,150000,Gasoline,403.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,9999,403.0,6.2,8.0,105.0,2023-06-26,2023-10-09
Ford,Transit Connect XLT,2012,140450,Gasoline,136.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Gray,At least 1 accident or damage reported,Yes,8500,136.0,2.0,4.0,136.0,2023-01-24,2023-06-09
Lexus,IS 250 Base,2010,132700,Gasoline,204.0HP 2.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,10700,204.0,2.5,6.0,130.0,2023-01-21,2023-05-31
Dodge,Durango GT,2020,49000,Gasoline,295.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,40000,295.0,3.6,6.0,130.0,2023-02-22,2023-07-02
Jeep,Wrangler Unlimited Sahara,2019,23442,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,44500,285.0,3.6,6.0,102.0,2023-04-03,2023-07-14
Toyota,4Runner TRD Pro,2021,35048,Gasoline,4.0L V6 24V MPFI DOHC,5-Speed Automatic,White,Red,None reported,No,52590,272.0,4.0,6.0,65.0,2023-03-20,2023-05-24
INFINITI,QX60 Base,2016,91239,Gasoline,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,17500,265.0,3.5,6.0,47.0,2023-07-06,2023-08-22
Porsche,911 Carrera,2022,2950,Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Black,None reported,Yes,131000,379.0,3.0,6.0,17.0,2023-09-01,2023-09-18
Ford,F-150 XL,2019,59678,Gasoline,2.7L V6 24V PDI DOHC Twin Turbo,Automatic,Gray,Black,None reported,Yes,33700,380.0,2.7,6.0,17.0,2023-08-10,2023-08-27
BMW,M240 i xDrive,2022,2010,Gasoline,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,Yes,55000,382.0,3.0,6.0,18.0,2023-03-28,2023-04-15
Toyota,Prius Two,2014,80354,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Red,Gray,At least 1 accident or damage reported,Yes,13310,134.0,1.8,4.0,26.0,2023-02-09,2023-03-07
Ford,Expedition Max XLT,2018,105674,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Beige,None reported,Yes,34995,375.0,3.5,6.0,,2023-09-08,
Toyota,Tundra Grade,2013,92700,Gasoline,310.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,20800,310.0,4.6,8.0,46.0,2023-08-12,2023-09-27
Ford,Edge Titanium,2016,101387,Gasoline,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,16000,245.0,2.0,4.0,,2023-08-31,
Buick,Envision Essence,2021,36544,Gasoline,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Gray,Black,None reported,Yes,33290,287.0,2.0,4.0,62.0,2023-07-17,2023-09-17
Audi,Q7 55 Prestige,2019,41000,Gasoline,329.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,39900,329.0,3.0,6.0,61.0,2023-03-17,2023-05-17
Chrysler,Town & Country Touring-L,2013,115872,E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,Yes,9500,283.0,3.6,6.0,,2023-08-30,
Chevrolet,Cruze LS,2011,135603,Gasoline,136.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,7000,136.0,1.8,4.0,85.0,2023-04-30,2023-07-24
Ford,F-150 Lariat,2020,26540,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,46995,375.0,3.5,6.0,,2023-09-28,
Jaguar,XF Premium,2011,35134,Gasoline,385.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,12400,385.0,5.0,8.0,53.0,2023-02-17,2023-04-11
Jeep,Wrangler Unlimited Rubicon,2020,49990,Gasoline,270.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,53000,270.0,2.0,4.0,54.0,2023-02-26,2023-04-21
Ford,F-250 Lariat,2011,153818,Diesel,400.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,29800,400.0,6.7,8.0,94.0,2023-01-19,2023-04-23
Jaguar,F-PACE 35t Premium,2017,58060,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Beige,At least 1 accident or damage reported,Yes,26000,340.0,3.0,6.0,73.0,2023-07-25,2023-10-06
Porsche,911 Carrera S,2015,36000,Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,84999,400.0,3.8,6.0,42.0,2023-08-26,2023-10-07
Ford,Bronco Badlands Advanced,2022,17000,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None reported,Yes,69999,315.0,2.7,6.0,44.0,2023-08-28,2023-10-11
Suzuki,SX4 Base,2013,99982,Gasoline,150.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,Red,Gray,At least 1 accident or damage reported,Yes,6900,150.0,2.0,4.0,60.0,2023-03-02,2023-05-01
Ford,EcoSport SES,2019,106000,Gasoline,166.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,12000,166.0,2.0,4.0,77.0,2023-06-25,2023-09-10
Honda,Civic EX,2014,82500,Gasoline,143.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Silver,Gray,None reported,Yes,15000,143.0,1.8,4.0,47.0,2023-08-18,2023-10-04
Mercedes-Benz,Sprinter 2500 Standard Roof,2018,41500,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,A/T,Gray,Black,None reported,Yes,61000,188.0,3.0,6.0,47.0,2023-03-06,2023-04-22
